lower_threshold,upper_threshold,total_records,total_failures,total_passes,low_risk_records,review_records,high_risk_records,low_risk_rate,review_rate,high_risk_rate,automation_coverage,low_risk_failures,low_risk_passes,review_failures,review_passes,high_risk_failures,high_risk_passes,low_risk_npv,high_risk_precision,low_risk_failure_leakage,high_risk_failure_capture,review_failure_capture,review_plus_high_failure_capture,high_risk_false_alarm_rate,operational_cost
0.135,0.32499999999999984,1253,83,1170,1148,103,2,0.9162011173184358,0.08220271348762968,0.0015961691939345571,0.9177972865123704,58,1090,24,79,1,1,0.9494773519163763,0.5,0.6987951807228916,0.012048192771084338,0.2891566265060241,0.30120481927710846,0.0008547008547008547,1254.0
0.135,0.32999999999999985,1253,83,1170,1148,104,1,0.9162011173184358,0.08300079808459697,0.0007980845969672786,0.9169992019154031,58,1090,24,80,1,0,0.9494773519163763,1.0,0.6987951807228916,0.012048192771084338,0.2891566265060241,0.30120481927710846,0.0,1252.0
0.135,0.33499999999999985,1253,83,1170,1148,104,1,0.9162011173184358,0.08300079808459697,0.0007980845969672786,0.9169992019154031,58,1090,24,80,1,0,0.9494773519163763,1.0,0.6987951807228916,0.012048192771084338,0.2891566265060241,0.30120481927710846,0.0,1252.0
0.135,0.33999999999999986,1253,83,1170,1148,104,1,0.9162011173184358,0.08300079808459697,0.0007980845969672786,0.9169992019154031,58,1090,24,80,1,0,0.9494773519163763,1.0,0.6987951807228916,0.012048192771084338,0.2891566265060241,0.30120481927710846,0.0,1252.0
0.135,0.34499999999999986,1253,83,1170,1148,104,1,0.9162011173184358,0.08300079808459697,0.0007980845969672786,0.9169992019154031,58,1090,24,80,1,0,0.9494773519163763,1.0,0.6987951807228916,0.012048192771084338,0.2891566265060241,0.30120481927710846,0.0,1252.0
0.135,0.34999999999999987,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.35499999999999987,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.3599999999999999,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.3649999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.36999999999999983,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.37499999999999983,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.37999999999999984,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.38499999999999984,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.38999999999999985,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.39499999999999985,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.3999999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4049999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4099999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4149999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4199999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4249999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4299999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.43499999999999983,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.43999999999999984,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4449999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4499999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4549999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4599999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4649999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4699999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4749999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.47999999999999976,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.48499999999999976,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.48999999999999977,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4949999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.4999999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5049999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5099999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5149999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5199999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5249999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5299999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5349999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5399999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5449999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5499999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5549999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5599999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5649999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5699999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5749999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5799999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5849999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5899999999999997,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5949999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.135,0.5999999999999998,1253,83,1170,1148,105,0,0.9162011173184358,0.08379888268156424,0.0,0.9162011173184358,58,1090,25,80,0,0,0.9494773519163763,0.0,0.6987951807228916,0.0,0.30120481927710846,0.30120481927710846,0.0,1252.5
0.14,0.14499999999999996,1253,83,1170,1156,7,90,0.922585794094174,0.00558659217877095,0.07182761372705507,0.994413407821229,58,1098,2,5,23,67,0.9498269896193772,0.25555555555555554,0.6987951807228916,0.27710843373493976,0.024096385542168676,0.30120481927710846,0.05726495726495726,1367.0
0.14,0.14999999999999997,1253,83,1170,1156,20,77,0.922585794094174,0.01596169193934557,0.061452513966480445,0.9840383080606544,58,1098,6,14,19,58,0.9498269896193772,0.24675324675324675,0.6987951807228916,0.2289156626506024,0.07228915662650602,0.30120481927710846,0.04957264957264957,1351.0
0.14,0.15499999999999994,1253,83,1170,1156,23,74,0.922585794094174,0.018355945730247406,0.05905826017557861,0.9816440542697525,58,1098,7,16,18,56,0.9498269896193772,0.24324324324324326,0.6987951807228916,0.21686746987951808,0.08433734939759036,0.30120481927710846,0.04786324786324787,1347.5
0.14,0.15999999999999995,1253,83,1170,1156,27,70,0.922585794094174,0.02154828411811652,0.055865921787709494,0.9784517158818835,58,1098,8,19,17,53,0.9498269896193772,0.24285714285714285,0.6987951807228916,0.20481927710843373,0.0963855421686747,0.30120481927710846,0.0452991452991453,1342.0
0.14,0.16499999999999995,1253,83,1170,1156,32,65,0.922585794094174,0.025538707102952914,0.05187549880287311,0.9744612928970471,58,1098,10,22,15,50,0.9498269896193772,0.23076923076923078,0.6987951807228916,0.18072289156626506,0.12048192771084337,0.30120481927710846,0.042735042735042736,1337.0
0.14,0.16999999999999993,1253,83,1170,1156,39,58,0.922585794094174,0.03112529928172386,0.04628890662410216,0.9688747007182761,58,1098,10,29,15,43,0.9498269896193772,0.25862068965517243,0.6987951807228916,0.18072289156626506,0.12048192771084337,0.30120481927710846,0.03675213675213675,1323.0
0.14,0.17499999999999993,1253,83,1170,1156,46,51,0.922585794094174,0.03671189146049481,0.040702314445331206,0.9632881085395052,58,1098,12,34,13,38,0.9498269896193772,0.2549019607843137,0.6987951807228916,0.1566265060240964,0.14457831325301204,0.30120481927710846,0.03247863247863248,1314.0
0.14,0.17999999999999994,1253,83,1170,1156,54,43,0.922585794094174,0.04309656823623304,0.034317637669592976,0.9569034317637669,58,1098,15,39,10,33,0.9498269896193772,0.23255813953488372,0.6987951807228916,0.12048192771084337,0.18072289156626506,0.30120481927710846,0.028205128205128206,1305.5
0.14,0.18499999999999994,1253,83,1170,1156,58,39,0.922585794094174,0.04628890662410216,0.03112529928172386,0.9537110933758979,58,1098,15,43,10,29,0.9498269896193772,0.2564102564102564,0.6987951807228916,0.12048192771084337,0.18072289156626506,0.30120481927710846,0.024786324786324785,1297.5
0.14,0.18999999999999995,1253,83,1170,1156,59,38,0.922585794094174,0.047086991221069435,0.030327214684756583,0.9529130087789306,58,1098,16,43,9,29,0.9498269896193772,0.23684210526315788,0.6987951807228916,0.10843373493975904,0.1927710843373494,0.30120481927710846,0.024786324786324785,1298.0
0.14,0.19499999999999992,1253,83,1170,1156,61,36,0.922585794094174,0.04868316041500399,0.028731045490822026,0.951316839584996,58,1098,17,44,8,28,0.9498269896193772,0.2222222222222222,0.6987951807228916,0.0963855421686747,0.20481927710843373,0.30120481927710846,0.023931623931623933,1296.5
0.14,0.19999999999999993,1253,83,1170,1156,63,34,0.922585794094174,0.05027932960893855,0.02713487629688747,0.9497206703910615,58,1098,17,46,8,26,0.9498269896193772,0.23529411764705882,0.6987951807228916,0.0963855421686747,0.20481927710843373,0.30120481927710846,0.022222222222222223,1292.5
0.14,0.20499999999999993,1253,83,1170,1156,67,30,0.922585794094174,0.053471667996807665,0.023942537909018357,0.9465283320031923,58,1098,17,50,8,22,0.9498269896193772,0.26666666666666666,0.6987951807228916,0.0963855421686747,0.20481927710843373,0.30120481927710846,0.018803418803418803,1284.5
0.14,0.2099999999999999,1253,83,1170,1156,75,22,0.922585794094174,0.05985634477254589,0.017557861133280128,0.9401436552274541,58,1098,18,57,7,15,0.9498269896193772,0.3181818181818182,0.6987951807228916,0.08433734939759036,0.21686746987951808,0.30120481927710846,0.01282051282051282,1271.0
0.14,0.2149999999999999,1253,83,1170,1156,75,22,0.922585794094174,0.05985634477254589,0.017557861133280128,0.9401436552274541,58,1098,18,57,7,15,0.9498269896193772,0.3181818181818182,0.6987951807228916,0.08433734939759036,0.21686746987951808,0.30120481927710846,0.01282051282051282,1271.0
0.14,0.21999999999999992,1253,83,1170,1156,76,21,0.922585794094174,0.060654429369513166,0.01675977653631285,0.9393455706304868,58,1098,18,58,7,14,0.9498269896193772,0.3333333333333333,0.6987951807228916,0.08433734939759036,0.21686746987951808,0.30120481927710846,0.011965811965811967,1269.0
0.14,0.22499999999999992,1253,83,1170,1156,77,20,0.922585794094174,0.061452513966480445,0.01596169193934557,0.9385474860335196,58,1098,18,59,7,13,0.9498269896193772,0.35,0.6987951807228916,0.08433734939759036,0.21686746987951808,0.30120481927710846,0.011111111111111112,1267.0
0.14,0.22999999999999993,1253,83,1170,1156,78,19,0.922585794094174,0.06225059856344772,0.015163607342378291,0.9377494014365523,58,1098,19,59,6,13,0.9498269896193772,0.3157894736842105,0.6987951807228916,0.07228915662650602,0.2289156626506024,0.30120481927710846,0.011111111111111112,1267.5
0.14,0.2349999999999999,1253,83,1170,1156,81,16,0.922585794094174,0.06464485235434957,0.012769353551476457,0.9353551476456504,58,1098,20,61,5,11,0.9498269896193772,0.3125,0.6987951807228916,0.060240963855421686,0.24096385542168675,0.30120481927710846,0.009401709401709401,1264.0
0.14,0.2399999999999999,1253,83,1170,1156,83,14,0.922585794094174,0.06624102154828412,0.0111731843575419,0.9337589784517158,58,1098,20,63,5,9,0.9498269896193772,0.35714285714285715,0.6987951807228916,0.060240963855421686,0.24096385542168675,0.30120481927710846,0.007692307692307693,1260.0
0.14,0.2449999999999999,1253,83,1170,1156,85,12,0.922585794094174,0.06783719074221868,0.009577015163607342,0.9321628092577813,58,1098,20,65,5,7,0.9498269896193772,0.4166666666666667,0.6987951807228916,0.060240963855421686,0.24096385542168675,0.30120481927710846,0.005982905982905983,1256.0
0.14,0.2499999999999999,1253,83,1170,1156,85,12,0.922585794094174,0.06783719074221868,0.009577015163607342,0.9321628092577813,58,1098,20,65,5,7,0.9498269896193772,0.4166666666666667,0.6987951807228916,0.060240963855421686,0.24096385542168675,0.30120481927710846,0.005982905982905983,1256.0
